AssetTag_RawWater_RawWater_Plant_INF_Flow_GPM,AssetTag_RawWater_RawWater_P2_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P3_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P1START_STOP,AssetTag_RawWater_RawWater_P2START_STOP,AssetTag_RawWater_RawWater_P3START_STOP,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint_Control,AssetTag_RawWater_RawWater_ORP_Scaled,AssetTag_RawWater_RawWater_PH_Scaled,AssetTag_RawWater_RawWater_P2_Speed_CMD_Real,AssetTag_RawWater_RawWater_P3_Speed_CMD_Real,AssetTag_RawWater_RawWater_Inf_Flow_Total_Today,AssetTag_RawWater_RawWater_Inf_Flow_Total_Yesterday,AssetTag_RawWater_RawWater_Inf_Flow_Total_MG,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint
864.625,45.585,0.27375,0,1,0,1,568.875,5.74875,46,49.5,0,0,0,875
867.75,45.73125,0.27375,0,1,0,1,569.0625,5.74875,46,49.5,0,0,0,875
871.875,46.65,0.27375,0,1,0,1,569.0625,5.74875,47,49.5,0,0,0,875
863.5,46.60125,0.27375,0,1,0,1,568.875,5.74875,47,49.5,0,0,0,875
874.25,46.62,0.27,0,1,0,1,568.6875,5.74875,47,49.5,0,0,0,875
877.625,47.59875,0.27375,0,1,0,1,568.875,5.74875,48,49.5,0,0,0,875
882.875,47.77875,0.27375,0,1,0,1,569.0625,5.74875,47,49.5,0,0,0,875
859.25,46.72875,0.27375,0,1,0,1,568.875,5.74875,47,49.5,0,0,0,875
861,46.665,0.27375,0,1,0,1,568.875,5.7505,47,49.5,0,0,0,875
859.75,46.71,0.27,0,1,0,1,568.875,5.7505,47,49.5,0,0,0,875
882.875,46.81125,0.27,0,1,0,1,568.875,5.747875,47,49.5,0,0,0,875
875.25,46.68375,0.27,0,1,0,1,568.875,5.747875,47,49.5,0,0,0,875
887.625,47.68875,0.27,0,1,0,1,568.875,5.747875,48,49.5,0,0,0,875
896.625,47.7375,0.26625,0,1,0,1,568.875,5.747,48,49.5,0,0,0,875
874.25,46.575,0.27,0,1,0,1,568.5,5.747875,47,49.5,0,0,0,875
866.5,46.7025,0.27,0,1,0,1,568.6875,5.747875,47,49.5,0,0,0,875
843.375,46.74375,0.27,0,1,0,1,568.875,5.747875,47,49.5,0,0,0,875
903.625,47.58375,0.27,0,1,0,1,568.875,5.747875,48,49.5,0,0,0,875
944.875,46.69125,0.27,0,1,0,1,568.875,5.747,47,49.5,0,0,0,875
810.875,46.74375,0.27,0,1,0,1,568.875,5.74875,48,49.5,0,0,0,875
885.25,47.7075,0.27375,0,1,0,1,569.0625,5.7505,48,49.5,0,0,0,875
861.875,46.71375,0.27375,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
899.875,47.61375,0.27375,0,1,0,1,568.875,5.746125,48,49.5,0,0,0,875
901,47.60625,0.26625,0,1,0,1,568.5,5.747,48,49.5,0,0,0,875
825.875,46.73625,0.27,0,1,0,1,568.6875,5.747,47,49.5,0,0,0,875
880.25,46.59,0.27375,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
879.375,46.63125,0.27375,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
871.375,46.75125,0.27375,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
921.625,46.67625,0.27,0,1,0,1,568.875,5.747875,47,49.5,0,0,0,875
849.25,45.6525,0.27375,0,1,0,1,568.875,5.747,46,49.5,0,0,0,875
854.5,45.6975,0.27,0,1,0,1,569.0625,5.74875,47,49.5,0,0,0,875
875.125,46.77,0.27,0,1,0,1,568.875,5.74875,47,49.5,0,0,0,875
906.875,46.61625,0.27,0,1,0,1,568.875,5.747875,47,49.5,0,0,0,875
854.5,46.0875,0.27,0,1,0,1,568.875,5.747,46.5,49.5,0,0,0,875
859.375,46.09125,0.27,0,1,0,1,568.875,5.746125,46.5,49.5,0,0,0,875
838.75,46.18875,0.27,0,1,0,1,568.875,5.746125,46.5,49.5,0,0,0,875
854.375,46.2075,0.27,0,1,0,1,569.0625,5.746125,46.5,49.5,0,0,0,875
867.25,46.2975,0.27,0,1,0,1,569.25,5.74525,46.5,49.5,0,0,0,875
872.75,46.215,0.27375,0,1,0,1,569.25,5.746125,46.5,49.5,0,0,0,875
845.25,45.76875,0.27375,0,1,0,1,569.25,5.746125,46,49.5,0,0,0,875
846,45.79875,0.27375,0,1,0,1,569.4375,5.746125,46,49.5,0,0,0,875
881.375,46.17375,0.27375,0,1,0,1,569.25,5.747875,46.5,49.5,0,0,0,875
912.75,46.14,0.27375,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,875
852.75,45.70875,0.27375,0,1,0,1,569.4375,5.746125,46,49.5,0,0,0,875
848.75,45.79875,0.27375,0,1,0,1,569.25,5.74525,46.5,49.5,0,0,0,875
849.625,46.23375,0.27375,0,1,0,1,569.25,5.746125,46.5,49.5,0,0,0,875
895.75,47.14875,0.27375,0,1,0,1,569.25,5.74525,47.5,49.5,0,0,0,875
844.875,46.2,0.27375,0,1,0,1,568.875,5.744375,46.5,49.5,0,0,0,875
850,46.28625,0.27375,0,1,0,1,569.25,5.74525,45.5,49.5,0,0,0,875
843,45.19125,0.27375,0,1,0,1,569.4375,5.74525,45.5,49.5,0,0,0,875
837.875,45.16875,0.27375,0,1,0,1,569.4375,5.744375,46,49.5,0,0,0,875
879.625,45.735,0.27,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,875
856.625,46.77,0.27,0,1,0,1,569.4375,5.747,47,49.5,0,0,0,875
881.875,46.6425,0.27375,0,1,0,1,569.25,5.74525,47,49.5,0,0,0,875
834,46.665,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,875
875.375,46.63125,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,875
866.5,46.7025,0.27375,0,1,0,1,569.25,5.74525,47,49.5,0,0,0,875
870.625,46.75875,0.27375,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
858.375,46.7325,0.27375,0,1,0,1,568.875,5.74525,47,49.5,0,0,0,875
856.75,46.64625,0.26625,0,1,0,1,568.875,5.744375,47,49.5,0,0,0,875
888,46.16625,0.27,0,1,0,1,569.25,5.74525,46.5,49.5,0,0,0,875
853.625,46.1775,0.27,0,1,0,1,569.25,5.74525,46.5,49.5,0,0,0,875
857.875,46.21125,0.26625,0,1,0,1,569.25,5.746125,46.5,49.5,0,0,0,875
880.5,47.19375,0.27375,0,1,0,1,569.0625,5.747875,47.5,49.5,0,0,0,875
840.25,46.24875,0.27375,0,1,0,1,569.25,5.747875,46.5,49.5,0,0,0,875
860.75,46.2075,0.27,0,1,0,1,569.0625,5.747875,46.5,49.5,0,0,0,875
875.5,47.1825,0.27375,0,1,0,1,569.0625,5.74525,47.5,49.5,0,0,0,875
875.375,47.1375,0.27,0,1,0,1,569.25,5.74525,47.5,49.5,0,0,0,875
850.5,46.19625,0.27,0,1,0,1,569.25,5.746125,46.5,49.5,0,0,0,875
899,47.2425,0.27375,0,1,0,1,569.0625,5.746125,47.5,49.5,0,0,0,875
880,46.17,0.27375,0,1,0,1,568.875,5.74525,46.5,49.5,0,0,0,875
859.25,46.155,0.27,0,1,0,1,568.875,5.74525,46.5,49.5,0,0,0,875
858.25,46.2,0.27,0,1,0,1,568.5,5.74525,46.5,49.5,0,0,0,875
872.25,46.27875,0.27375,0,1,0,1,568.875,5.74525,46.5,49.5,0,0,0,875
872.5,47.085,0.27375,0,1,0,1,568.875,5.74525,47.5,49.5,0,0,0,875
883.25,47.20875,0.27375,0,1,0,1,569.0625,5.747875,47.5,49.5,0,0,0,875
888.875,46.6425,0.27375,0,1,0,1,569.0625,5.747875,47,49.5,0,0,0,825
862.125,46.7175,0.27,0,1,0,1,569.0625,5.747,47,49.5,0,0,0,875
880.25,46.73625,0.27,0,1,0,1,569.0625,5.744375,47,49.5,0,0,0,875
879.5,46.69125,0.27,0,1,0,1,569.25,5.74525,47,49.5,0,0,0,875
843.125,46.1775,0.27375,0,1,0,1,569.4375,5.74525,46.5,49.5,0,0,0,875
868.75,46.17375,0.27375,0,1,0,1,569.4375,5.746125,46.5,49.5,0,0,0,875
892.125,47.30625,0.27,0,1,0,1,569.4375,5.744375,47.5,49.5,0,0,0,875
908,47.145,0.27,0,1,0,1,568.875,5.744375,47.5,49.5,0,0,0,875
890.375,46.27875,0.27,0,1,0,1,568.875,5.744375,46.5,49.5,0,0,0,875
885.25,46.11,0.27,0,1,0,1,569.25,5.744375,46.5,49.5,0,0,0,875
850.5,46.21875,0.27,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,875
858.125,46.245,0.26625,0,1,0,1,569.4375,5.747,46.5,49.5,0,0,0,875
850.25,46.635,0.27375,0,1,0,1,569.4375,5.747,47,49.5,0,0,0,875
863.375,46.7925,0.27,0,1,0,1,569.4375,5.74875,47,49.5,0,0,0,875
862,46.1475,0.27375,0,1,0,1,569.25,5.74525,46.5,49.5,0,0,0,875
866.5,46.1325,0.27375,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,875
880,46.7475,0.27,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,875
877.5,46.725,0.27375,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,875
886.625,46.81125,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,875
881,46.76625,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,875
849.5,45.705,0.27375,0,1,0,1,569.4375,5.744375,46,49.5,0,0,0,875
846.25,45.7425,0.27,0,1,0,1,569.25,5.74525,46,49.5,0,0,0,850
833.5,44.68875,0.27,0,1,0,1,569.4375,5.74525,45,49.5,0,0,0,850
864.5,45.7275,0.27,0,1,0,1,569.4375,5.74525,46,49.5,0,0,0,850
858,45.70125,0.27,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,850
832.375,45.7275,0.26625,0,1,0,1,569.625,5.747875,46,49.5,0,0,0,850
904.5,45.6,0.26625,0,1,0,1,569.4375,5.746125,45,49.5,0,0,0,850
801.75,44.7525,0.26625,0,1,0,1,569.625,5.744375,45,49.5,0,0,0,850
807.875,44.67,0.26625,0,1,0,1,569.625,5.744375,46,49.5,0,0,0,850
858.625,45.6975,0.26625,0,1,0,1,569.625,5.7435,46,49.5,0,0,0,850
820.625,45.5775,0.26625,0,1,0,1,569.25,5.7435,46,49.5,0,0,0,850
815.875,45.71625,0.2625,0,1,0,1,569.4375,5.742625,46,49.5,0,0,0,850
846.875,45.67875,0.2625,0,1,0,1,568.6875,5.7435,46,49.5,0,0,0,850
825.5,45.67875,0.2625,0,1,0,1,569.25,5.7435,46,49.5,0,0,0,850
837.125,45.645,0.26625,0,1,0,1,569.4375,5.7435,46,49.5,0,0,0,850
822.75,45.72,0.2625,0,1,0,1,569.4375,5.746125,46,49.5,0,0,0,850
854.25,46.7025,0.2625,0,1,0,1,569.25,5.74525,47,49.5,0,0,0,850
840.125,46.6725,0.2625,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,850
841.875,46.5975,0.2625,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,850
886.125,46.695,0.2625,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,850
791.125,45.78375,0.26625,0,1,0,1,569.4375,5.744375,46,49.5,0,0,0,850
838.5,46.69125,0.26625,0,1,0,1,569.4375,5.74525,47,49.5,0,0,0,850
825,46.78125,0.2625,0,1,0,1,569.4375,5.74525,47,49.5,0,0,0,850
859.625,47.265,0.26625,0,1,0,1,569.4375,5.74525,47.5,49.5,0,0,0,850
855.875,47.25375,0.26625,0,1,0,1,569.0625,5.7435,47.5,49.5,0,0,0,850
855.375,47.16,0.26625,0,1,0,1,569.0625,5.7435,47.5,49.5,0,0,0,850
862.75,47.14875,0.26625,0,1,0,1,569.0625,5.742625,47.5,49.5,0,0,0,850
884.125,46.57125,0.26625,0,1,0,1,569.25,5.7435,47,49.5,0,0,0,850
859.75,47.72625,0.2625,0,1,0,1,569.25,5.7435,48,49.5,0,0,0,850
848.75,46.6425,0.2625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
832.625,46.7025,0.2625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
827.75,46.69125,0.2625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
805,46.72875,0.26625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
833.75,46.86,0.26625,0,1,0,1,569.625,5.7435,47,49.5,0,0,0,850
809.25,46.72125,0.26625,0,1,0,1,569.4375,5.747875,47,49.5,0,0,0,850
867.125,47.2125,0.26625,0,1,0,1,569.25,5.747,47.5,49.5,0,0,0,850
858.75,47.38875,0.27,0,1,0,1,569.4375,5.7435,47.5,49.5,0,0,0,850
838.375,47.0925,0.26625,0,1,0,1,569.0625,5.744375,47.5,49.5,0,0,0,850
829.75,47.355,0.27,0,1,0,1,569.25,5.7435,47.5,49.5,0,0,0,850
815.625,46.245,0.27,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,850
813.875,46.27875,0.26625,0,1,0,1,569.625,5.744375,46.5,49.5,0,0,0,850
806.25,46.725,0.27,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,850
820.625,45.72,0.26625,0,1,0,1,569.4375,5.744375,46,49.5,0,0,0,850
819.75,46.66875,0.27,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
914.875,46.60125,0.27,0,1,0,1,569.4375,5.7435,46,49.5,0,0,0,850
795.75,45.7425,0.27,0,1,0,1,569.625,5.7435,47,49.5,0,0,0,850
822.25,46.69125,0.27,0,1,0,1,569.4375,5.746125,47,49.5,0,0,0,850
851.375,46.63875,0.26625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,850
895.25,46.67625,0.27,0,1,0,1,569.25,5.74525,47,49.5,0,0,0,850
821.875,46.65,0.26625,0,1,0,1,569.4375,5.74525,47.5,49.5,0,0,0,850
826.25,47.11125,0.27,0,1,0,1,569.625,5.7435,47.5,49.5,0,0,0,850
819.375,46.2825,0.27,0,1,0,1,569.625,5.7435,46.5,49.5,0,0,0,850
834.25,47.29125,0.27,0,1,0,1,569.625,5.7435,47.5,49.5,0,0,0,850
868.5,47.1825,0.27375,0,1,0,1,569.8125,5.7435,46.5,49.5,0,0,0,850
816.25,46.2375,0.27375,0,1,0,1,569.625,5.7435,47.5,49.5,0,0,0,850
852.5,47.1675,0.27,0,1,0,1,569.4375,5.7435,47.5,49.5,0,0,0,850
812.625,47.19,0.27,0,1,0,1,569.4375,5.742625,47.5,49.5,0,0,0,850
855.875,47.22,0.26625,0,1,0,1,569.4375,5.7435,47.5,49.5,0,0,0,850
819.75,46.1925,0.27,0,1,0,1,569.4375,5.7435,46.5,49.5,0,0,0,850
815,46.1775,0.27,0,1,0,1,569.4375,5.7435,46.5,49.5,0,0,0,850
810.875,46.60125,0.26625,0,1,0,1,569.25,5.742625,47,49.5,0,0,0,850
844.625,46.725,0.27375,0,1,0,1,569.4375,5.74525,47,49.5,0,0,0,850
819.375,47.175,0.27375,0,1,0,1,569.4375,5.74525,47.5,49.5,0,0,0,850
843.875,47.0925,0.27,0,1,0,1,569.625,5.74175,47.5,49.5,0,0,0,840
830,47.2125,0.27375,0,1,0,1,569.4375,5.74175,47.5,49.5,0,0,0,840
829.375,47.1375,0.27375,0,1,0,1,569.4375,5.74175,47.5,49.5,0,0,0,840
883.875,47.19,0.27,0,1,0,1,569.4375,5.742625,47,49.5,0,0,0,840
826,46.785,0.27,0,1,0,1,569.4375,5.74175,47,49.5,0,0,0,840
799.875,46.61625,0.26625,0,1,0,1,569.4375,5.742625,47,49.5,0,0,0,840
839.375,46.64625,0.26625,0,1,0,1,569.4375,5.742625,47,49.5,0,0,0,840
857.75,47.26125,0.26625,0,1,0,1,569.25,5.744375,47.5,49.5,0,0,0,840
854.875,47.1975,0.26625,0,1,0,1,569.0625,5.744375,47.5,49.5,0,0,0,840
818.375,46.17,0.27,0,1,0,1,569.4375,5.742625,46.5,49.5,0,0,0,840
820.625,46.17,0.27375,0,1,0,1,569.4375,5.7435,46.5,49.5,0,0,0,840
824.25,46.1925,0.27,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,840
825.375,47.23125,0.27,0,1,0,1,569.4375,5.747875,47.5,49.5,0,0,0,840
848.5,47.14875,0.27375,0,1,0,1,569.4375,5.747875,47.5,49.5,0,0,0,840
868.75,48.3,0.26625,0,1,0,1,569.4375,5.744375,48.5,49.5,0,0,0,840
856.875,47.17125,0.26625,0,1,0,1,569.25,5.7435,47.5,49.5,0,0,0,840
810.5,46.21125,0.26625,0,1,0,1,569.25,5.7435,46.5,49.5,0,0,0,840
794.5,45.18375,0.26625,0,1,0,1,569.25,5.7435,45.5,49.5,0,0,0,840
809.75,46.34625,0.26625,0,1,0,1,569.25,5.7435,46.5,49.5,0,0,0,840
819.125,46.18125,0.26625,0,1,0,1,569.4375,5.7435,46.5,49.5,0,0,0,840
778.125,46.75125,0.27,0,1,0,1,569.25,5.746125,47,49.5,0,0,0,840
850,46.755,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,840
854,46.695,0.26625,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,840
832.25,46.82625,0.27375,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,840
795.375,45.69375,0.27,0,1,0,1,569.4375,5.747,46,49.5,0,0,0,840
839.5,46.8,0.27,0,1,0,1,569.4375,5.747,47,49.5,0,0,0,840
860.5,46.65375,0.27375,0,1,0,1,569.4375,5.74525,47,49.5,0,0,0,840
818.5,45.7275,0.27375,0,1,0,1,569.625,5.744375,46,49.5,0,0,0,840
853.875,46.725,0.27,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,840
838.125,46.65,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,840
831.625,46.8375,0.27,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,840
835.125,46.64625,0.27375,0,1,0,1,569.25,5.744375,47,49.5,0,0,0,840
857.5,46.21875,0.27375,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,840
822,46.2225,0.27,0,1,0,1,569.25,5.744375,46.5,49.5,0,0,0,840
811.875,46.11,0.26625,0,1,0,1,569.625,5.744375,46.5,49.5,0,0,0,840
813.125,46.245,0.27,0,1,0,1,569.4375,5.7435,46.5,49.5,0,0,0,840
839.125,46.7325,0.27,0,1,0,1,569.4375,5.7435,47,49.5,0,0,0,840
860,47.7,0.27375,0,1,0,1,569.4375,5.7435,48,49.5,0,0,0,840
850.375,47.7,0.27375,0,1,0,1,569.4375,5.747,48,49.5,0,0,0,840
879,47.1975,0.27375,0,1,0,1,569.25,5.746125,47.5,49.5,0,0,0,840
842.75,46.1625,0.27375,0,1,0,1,569.25,5.7435,46.5,49.5,0,0,0,840
852.125,46.15875,0.27,0,1,0,1,569.25,5.7435,45.5,49.5,0,0,0,840
796.875,45.18,0.27,0,1,0,1,569.4375,5.7435,45.5,49.5,0,0,0,840
807.25,46.14,0.27,0,1,0,1,569.25,5.7435,46.5,49.5,0,0,0,840
828.75,46.2525,0.26625,0,1,0,1,569.25,5.7435,46.5,49.5,0,0,0,840
802.125,46.23,0.27,0,1,0,1,569.25,5.744375,46.5,49.5,0,0,0,840
827.625,46.1175,0.26625,0,1,0,1,569.4375,5.744375,46.5,49.5,0,0,0,840
845,46.635,0.26625,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,840
832.375,46.87125,0.26625,0,1,0,1,569.4375,5.744375,47,49.5,0,0,0,840
831.25,46.665,0.26625,0,1,0,1,569.4375,5.747875,47,49.5,0,0,0,840
858.125,46.605,0.2625,0,1,0,1,569.25,5.747875,47,49.5,0,0,0,840
846.5,47.22,0.2625,0,1,0,1,569.0625,5.747,47.5,49.5,0,0,0,840
835,47.18625,0.2625,0,1,0,1,569.0625,5.7435,47.5,49.5,0,0,0,840
856.75,47.235,0.26625,0,1,0,1,569.0625,5.744375,47.5,49.5,0,0,0,840
847.375,46.275,0.2625,0,1,0,1,569.0625,5.7435,46.5,49.5,0,0,0,840
871.25,46.2,0.2625,0,1,0,1,568.6875,5.7435,46.5,49.5,0,0,0,840
880.625,46.16625,0.2625,0,1,0,1,568.5,5.744375,46.5,49.5,0,0,0,840
845.375,45.21375,0.2625,0,1,0,1,568.3125,5.7435,45.5,49.5,0,0,0,840
833.5,45.13125,0.2625,0,1,0,1,569.4375,5.744375,45.5,49.5,0,0,0,840
848.625,45.23625,0.2625,0,1,0,1,569.4375,5.746125,45.5,49.5,0,0,0,840
804,45.29625,0.2625,0,1,0,1,569.4375,5.744375,45.5,49.5,0,0,0,840
826.5,45.77625,0.2625,0,1,0,1,569.4375,5.744375,46,49.5,0,0,0,840
832,45.7425,0.2625,0,1,0,1,569.4375,5.747,46,49.5,0,0,0,840
849.375,45.6,0.26625,0,1,0,1,569.4375,5.747,46,49.5,0,0,0,840
843,45.65625,0.26625,0,1,0,1,569.4375,5.74525,46,49.5,0,0,0,840
862.625,45.66375,0.26625,0,1,0,1,569.4375,5.74525,46,49.5,0,0,0,840
881,44.73,0.2625,0,1,0,1,569.4375,5.744375,45,49.5,0,0,0,840
849.375,43.73625,0.26625,0,1,0,1,569.4375,5.74525,44,49.5,0,0,0,840
873.875,43.6725,0.26625,0,1,0,1,569.4375,5.744375,45,49.5,0,0,0,840
867.625,43.7175,0.27,0,1,0,1,569.0625,5.744375,44,49.5,0,0,0,840
855.25,43.6275,0.26625,0,1,0,1,569.0625,5.74525,45,49.5,0,0,0,840
679,44.82,0.27,0,1,0,1,569.4375,5.746125,46,49.5,0,0,0,840
651.625,45.6975,0.26625,0,1,0,1,569.625,5.746125,47,49.5,0,0,0,840
900,46.69125,0.26625,0,1,0,1,569.4375,5.74525,46,49.5,0,0,0,840
1151.75,45.65625,0.26625,0,1,0,1,569.4375,5.747875,45,49.5,0,0,0,840
806.375,44.66625,0.26625,0,1,0,1,569.4375,5.747875,44,49.5,0,0,0,840
778.625,43.755,0.27,0,1,0,1,569.4375,5.74525,45,49.5,0,0,0,840
824.75,44.65875,0.27,0,1,0,1,569.4375,5.746125,45,49.5,0,0,0,840
805.75,44.52,0.27,0,1,0,1,569.4375,5.74525,45,49.5,0,0,0,840
805.5,44.69625,0.27,0,1,0,1,569.4375,5.74525,45,49.5,0,0,0,840
841.25,44.65875,0.27,0,1,0,1,569.625,5.746125,45,49.5,0,0,0,840
824.875,44.64,0.27,0,1,0,1,569.625,5.74525,45,49.5,0,0,0,840
818.75,45.645,0.27,0,1,0,1,569.25,5.746125,46,49.5,0,0,0,840
825.5,45.62625,0.27375,0,1,0,1,569.4375,5.746125,46,49.5,0,0,0,840
817.5,44.82,0.26625,0,1,0,1,569.4375,5.747,45,49.5,0,0,0,840
844.75,44.6625,0.27,0,1,0,1,569.625,5.746125,45,49.5,0,0,0,840
837,45.29625,0.26625,0,1,0,1,569.625,5.747875,45.5,49.5,0,0,0,840
838.375,45.28125,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
829.625,45.3,0.27,0,1,0,1,569.4375,5.74525,45.5,49.5,0,0,0,840
818.375,45.1875,0.27,0,1,0,1,569.4375,5.746125,45.5,49.5,0,0,0,840
815.5,45.25125,0.27,0,1,0,1,569.625,5.746125,45.5,49.5,0,0,0,840
869.125,45.24375,0.27,0,1,0,1,569.4375,5.747,45.5,49.5,0,0,0,840
823.75,45.165,0.27,0,1,0,1,569.625,5.747875,45.5,49.5,0,0,0,840
840.375,45.3525,0.27,0,1,0,1,569.25,5.747875,45.5,49.5,0,0,0,840
831.625,45.36375,0.27,0,1,0,1,568.875,5.747,45.5,49.5,0,0,0,840
849.375,45.25875,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
842.875,45.3525,0.27375,0,1,0,1,569.0625,5.747875,45.5,49.5,0,0,0,840
847.625,45.1425,0.27,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
872.75,45.22125,0.27,0,1,0,1,569.4375,5.749625,45.5,49.5,0,0,0,840
826.625,44.1,0.27,0,1,0,1,569.625,5.749625,44.5,49.5,0,0,0,840
821,44.26125,0.27375,0,1,0,1,569.4375,5.747,45.5,49.5,0,0,0,840
832.5,45.31125,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
828.125,45.27375,0.27375,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,840
867.25,45.645,0.27375,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,840
879.75,45.6825,0.27375,0,1,0,1,569.25,5.747875,46,49.5,0,0,0,840
851.625,45.69,0.27375,0,1,0,1,568.875,5.747,46,49.5,0,0,0,840
845.75,45.62625,0.27375,0,1,0,1,569.0625,5.747,46,49.5,0,0,0,840
843.5,45.7425,0.27375,0,1,0,1,569.4375,5.747875,46,49.5,0,0,0,840
852.375,45.69375,0.27,0,1,0,1,569.4375,5.74875,45.5,49.5,0,0,0,840
848.25,45.16125,0.27375,0,1,0,1,569.25,5.751375,45.5,49.5,0,0,0,840
877,45.16125,0.27375,0,1,0,1,569.25,5.751375,45.5,49.5,0,0,0,840
852.75,45.17625,0.27375,0,1,0,1,569.25,5.7505,45.5,49.5,0,0,0,840
847.75,45.22125,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
825.875,45.25125,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
858.125,45.2175,0.27,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
856.75,45.16125,0.27375,0,1,0,1,569.4375,5.74875,45.5,49.5,0,0,0,840
843.875,45.10125,0.27,0,1,0,1,569.0625,5.74875,45,49.5,0,0,0,840
848.875,44.715,0.27375,0,1,0,1,569.25,5.74875,45,49.5,0,0,0,840
848.875,44.7525,0.27375,0,1,0,1,569.4375,5.74875,45,49.5,0,0,0,840
839.125,44.64375,0.27375,0,1,0,1,569.4375,5.74875,45,49.5,0,0,0,840
846.5,45.58125,0.27375,0,1,0,1,569.4375,5.74875,46,49.5,0,0,0,840
864.125,45.615,0.27375,0,1,0,1,569.4375,5.747875,45.5,49.5,0,0,0,840
823.25,45.0825,0.27375,0,1,0,1,569.4375,5.74875,45.5,49.5,0,0,0,840
885.25,44.21625,0.27375,0,1,0,1,569.4375,5.747875,44.5,49.5,0,0,0,840
898.875,43.1775,0.27375,0,1,0,1,569.25,5.749625,43.5,49.5,0,0,0,840
833.875,43.1925,0.27,0,1,0,1,568.875,5.747875,43.5,49.5,0,0,0,840
820.5,43.0575,0.27375,0,1,0,1,569.25,5.747,43.5,49.5,0,0,0,840
870.625,43.26,0.27,0,1,0,1,569.625,5.74875,42.5,49.5,0,0,0,840
831.75,42.27,0.27375,0,1,0,1,569.8125,5.7505,42.5,49.5,0,0,0,840
813.875,42.3525,0.27375,0,1,0,1,569.625,5.7505,42.5,49.5,0,0,0,840
989.75,42.1275,0.27375,0,1,0,1,569.8125,5.747875,41.5,49.5,0,0,0,840
895.5,41.235,0.27375,0,1,0,1,569.8125,5.74875,40.5,49.5,0,0,0,840
856.875,40.2975,0.27,0,1,0,1,569.8125,5.74875,40.5,49.5,0,0,0,840
817.25,40.17375,0.27,0,1,0,1,569.8125,5.74875,41.5,49.5,0,0,0,840
888.75,40.32,0.27375,0,1,0,1,569.25,5.74875,40.5,49.5,0,0,0,840
852.875,40.29375,0.27375,0,1,0,1,569.4375,5.749625,40.5,49.5,0,0,0,840
816.5,40.33875,0.27375,0,1,0,1,569.625,5.749625,40.5,49.5,0,0,0,840
765.375,41.1375,0.27,0,1,0,1,569.625,5.74875,41.5,49.5,0,0,0,840
